100011000110110100,8416,299,18.9,4332716032.0,1.0,183099392.0
001110111100110000,9146,299,19.8,4848009216.0,2.4,183193600.0
110100111000100111,1195,299,32.6,3972698112.0,0.8,184385536.0
100010000100101000,9580,299,7.1,4610887680.0,0.9,183832576.0
110111000010001011,11771,299,7.7,4358635520.0,0.8,182837248.0
011001110000000000,4047,299,25.1,4048297984.0,0.9,183930880.0
010001011101110110,2827,299,31.7,4037201920.0,1.1,184279040.0
100111011000110100,10261,299,30.0,4418490368.0,1.7,184147968.0
000001110001100110,1283,299,31.2,3946569728.0,0.9,183926784.0
100010110110110100,7421,299,16.9,4225720320.0,0.9,183865344.0
111010100011111011,11466,299,9.0,4669362176.0,1.2,183386112.0
110010000100101000,10651,299,9.6,4852412416.0,1.8,184983552.0
100110100100010100,8780,299,19.7,4093468672.0,1.2,184553472.0
011001011001100100,4290,299,26.7,4052418560.0,1.1,187035648.0
011011011011111011,7840,299,10.5,4488458240.0,1.2,183595008.0
000001000010000100,1887,299,35.3,3968172032.0,1.1,184504320.0
110110101010001000,11403,299,13.6,4774367232.0,0.9,185421824.0
110111100010000001,12211,299,12.2,4574257152.0,1.2,184684544.0
000011111000111100,3141,299,38.2,4162842624.0,1.3,185577472.0
100001001001111010,8216,299,7.3,4746924032.0,0.7,186126336.0
000001110001100100,2688,299,29.7,4029919232.0,1.2,182714368.0
111011010001110101,7508,299,24.5,4170346496.0,1.2,185782272.0
110100011011111101,6988,299,21.9,4322271232.0,1.1,182046720.0
100001111100001111,1044,299,31.9,3930931200.0,0.9,183201792.0
010000011001110100,3932,299,31.3,4048248832.0,1.0,184098816.0
110100011011101101,6766,299,22.0,4158799872.0,1.0,184446976.0
111010001001101010,11042,299,6.2,4696993792.0,0.8,181313536.0
010001000110010011,5358,299,29.9,4059041792.0,1.3,185778176.0
110111001000111011,13718,299,8.3,4890898432.0,1.6,183496704.0
010000000010000110,1476,299,34.7,3912654848.0,1.0,185270272.0
111001111110000011,9490,299,8.3,4279963648.0,0.5,185184256.0
110110101001101000,12656,299,8.2,5023936512.0,1.6,181805056.0
